job_id,	scheduling_class
6329768579	1
6329769270	3
6329769836	3
6329770367	3
6329770852	3
6329771401	1
6329771404	3
6329771533	1
6329771620	1
6329771786	0
6329771788	3
6329771835	0
6329771990	3
6329772592	2
6329780127	3
6329791413	3
6329803856	1
6329804224	1
6329822961	1
6329822967	1
6329825567	1
6329825692	0
6329827157	1
6329827159	1
6329830240	0
6329830610	0
6329852560	0
6329858710	0
6329864318	0
6329882970	1
6329907049	2
6329910005	0
6329937481	0
6329942010	0
6329945321	1
6329945430	1
6329950585	1
6329950685	1
6329960227	0
6329975189	0
6329980830	0
6330015839	0
6330018948	1
6330020421	0
6330023914	0
6330030841	1
6330031407	1
6330040540	1
6330040609	1
6330040767	0
6330040769	0
6330041925	1
6330042302	1
6330046221	0
6330048554	0
6330074088	0
6330075963	1
6330076097	1
6330076854	1
6330077914	0
6330079807	0
6330083247	2
6330085200	1
6330086764	3
6330086830	3
6330088141	1
6330088196	1
6330090167	0
6330098823	1
6330100451	0
6330103498	0
6330104560	1
6330104566	1
6330106403	1
6330106546	1
6330112664	1
6330113003	0
6330118102	0
6330119927	0
6330125220	1
6330125277	1
6330126891	0
6330129389	1
6330135445	0
6330138163	0
6330145994	1
6330146089	1
6330148117	1
6330148213	1
6330148541	0
6330161336	2
6330170639	0
6330176524	0
6330188999	1
6330189111	1
6330192790	0
6330208574	0
6330225392	0
6330231347	1
6330234409	3
6330239413	0
6330251002	0
6330254316	1
6330254377	1
6330255246	0
6330259314	1
6330259318	1
6330264047	0
6330267032	0
6330302666	0
6330304386	3
6330304751	0
6330304940	3
6330305646	3
6330305846	3
6330306073	3
6330306332	3
6330306550	3
6330306774	3
6330307311	3
6330307637	3
6330307960	3
6330308054	3
6330314044	0
6330329227	1
6330330603	1
6330330867	1
6330332841	0
6330338390	1
6330339038	0
6330344144	1
6330344182	1
6330348429	1
6330348662	1
6330349216	0
6330350017	0
6330357802	0
6330372174	0
6330392236	0
6330398390	0
6330413575	0
6330413987	1
6330420573	1
6330425034	1
6330470420	0
6330474161	0
6330525901	0
6330533733	0
6330537111	1
6330537152	1
6330537666	0
6330548482	0
6330557838	0
6330562923	1
6330562925	1
6330562927	1
6330567136	0
6330578802	0
6330582106	0
6330583062	1
6330583099	1
6330586584	0
6330589185	2
6330589274	0
6330593404	0
6330595075	0
6330604730	0
6330607057	1
6330607092	1
6330612432	1
6330612462	1
6330613688	0
6330614582	1
6330616534	0
6330626498	0
6330640787	1
6330640826	1
6330641270	0
6330644642	0
6330650641	0
6330659234	1
6330659236	1
6330659888	0
6330663852	1
6330663915	1
6330673760	0
6330690148	1
6330704015	0
6330709175	0
6330715146	0
6330717151	0
6330717217	1
6330717273	1
6330721016	0
6330731674	1
6330731738	1
6330732200	0
6330742337	0
6330748454	1
6330748688	0
6330755607	1
6330755695	1
6330755769	0
6330757992	1
6330759813	0
6330764760	0
6330768671	1
6330768708	1
6330768868	0
6330778689	1
6330778727	1
6330778980	0
6330783933	0
6330789473	0
6330794625	0
6330797441	1
6330797522	0
6330801019	0
6330803130	0
6330805268	1
6330805304	1
6330814138	1
6330814566	1
6330814945	0
6330814947	1
6330814949	1
6330819651	0
6330823189	0
6330828301	0
6330835368	0
6330843032	1
6330845049	0
6330846978	2
6330847464	1
6330848829	3
6330848861	3
6330848868	1
6330848916	1
6330848969	0
6330854231	1
6330854257	1
6330855071	0
6330859390	3
6330860208	0
6330863982	0
6330867446	1
6330867530	1
6330867593	0
6330870883	0
6330870921	1
6330870972	1
6330871222	0
6330873761	1
6330875207	1
6330876248	1
6330876277	1
6330876279	0
6330881889	1
6330881982	0
6330887607	0
6330888435	1
6330888460	1
6330889121	0
6330889437	0
6330891488	1
6330906613	3
6330907201	0
6330927762	0
6330931599	0
6330931706	1
6330931759	1
6330943522	0
6330949835	1
6330950727	1
6330950762	1
6330953045	0
6330954417	0
6330954789	1
6330958187	0
6330958455	1
6330958481	1
6330973889	0
6330975362	0
6330975416	1
6330975492	1
6330976202	1
6330976231	1
6330979017	0
6331034253	0
6331043081	1
6331059586	0
6331065455	1
6331095128	0
6331149762	0
6331165403	1
6331166828	1
6331190725	0
6331226849	0
6331270988	1
6331271019	1
6331277033	0
6331296594	0
6331301476	1
6331302613	1
6331305942	0
6331309005	1
6331310987	1
6331311026	1
6331311074	1
6331311109	1
6331311111	0
6331311134	1
6331312474	0
6331316288	0
6331317297	1
6331317330	1
6331360631	0
6331363530	0
6331364328	1
6331364330	1
6331367059	0
6331372481	0
6331374532	1
6331374597	1
6331389151	0
6331389246	1
6331389306	1
6331389810	1
6331392777	0
6331412312	0
6331413597	1
6331413601	1
6331413748	0
6331414991	0
6331459364	1
6331459404	1
6331465182	0
6331482385	2
6331503142	0
6331506352	2
6331507133	0
6331507697	2
6331512032	1
6331513446	0
6331517909	1
6331519270	0
6331521088	0
6331523111	1
6331523153	1
6331523475	1
6331523479	1
6331523875	3
6331523939	3
6331524530	3
6331524587	0
6331526993	1
6331527038	1
6331530400	0
6331534209	0
6331536868	0
6331597138	0
6331617679	0
6331636114	1
6331636118	1
6331636143	1
6331638508	0
6331643489	1
6331643524	1
6331676829	0
6331686885	0
6331687801	1
6331687994	1
6331693969	0
6331744522	0
6331749970	0
6331756571	0
6331763682	1
6331763686	1
6331765903	1
6331768746	1
6331768867	1
6331771785	0
6331774639	0
6331777511	1
6331777949	0
6331782581	1
6331797351	1
6331797530	0
6331798343	0
6331801929	0
6331812642	1
6331812644	1
6331813595	1
6331814056	1
6331814334	0
6331814699	0
6331817029	1
6331817493	0
6331820303	1
6331828682	0
6331828843	0
6331828845	1
6331828881	1
6331829011	0
6331830007	0
6331832263	1
6331846267	2
6331847117	0
6331862785	1
6331862791	1
6331863307	0
6331866668	0
6331870760	0
6331908668	1
6331911315	0
6331916858	0
6331919552	0
6331925088	1
6331925124	1
6331938470	0
6331938758	1
6331938760	1
6331940785	1
6331940846	1
6331941232	0
6331943941	0
6331961544	1
6331962387	1
6331963627	0
6331965467	0
6331967903	1
6331968487	0
6331978130	0
6331979211	1
6331979215	1
6331980157	0
6331980895	1
6331980927	1
6331983710	0
6332007135	0
6332016898	1
6332017728	0
6332024324	0
6332028394	2
6332028515	0
6332031976	1
6332032682	0
6332033613	1
6332033650	1
6332033786	1
6332034949	1
6332035220	0
6332042124	0
6332045950	1
6332045954	1
6332049012	0
6332050903	0
6332057140	0
6332061550	0
6332062395	1
6332062424	1
6332062507	0
6332067812	1
6332069679	1
6332069909	0
6332072447	1
6332072473	1
6332075302	3
6332075673	0
6332076025	1
6332076262	0
6332079144	1
6332079164	0
6332079166	1
6332087638	0
6332110449	0
6332112143	3
6332114868	1
6332114872	1
6332117447	0
6332125337	1
6332125406	3
6332129123	0
6332130714	1
6332135047	1
6332136385	2
6332136458	0
6332138014	0
6332138138	0
6332138588	1
6332138617	1
6332140376	1
6332140951	0
6332142576	1
6332143011	1
6332143017	1
6332143021	1
6332156458	0
6332156945	0
6332157028	1
6332157058	1
6332163995	0
6332167695	1
6332170088	1
6332170148	1
6332170150	1
6332170791	1
6332170817	1
6332170835	1
6332170893	1
6332170895	1
6332170976	1
6332174124	1
6332174169	1
6332174229	1
6332174251	1
6332185673	0
6332186192	3
6332186465	1
6332187351	0
6332198992	1
6332200337	1
6332223372	0
6332242194	1
6332242362	1
6332247036	2
6332247918	0
6332249060	1
6332249064	1
6332249292	1
6332250253	0
6332253877	1
6332253954	1
6332254060	2
6332262073	0
6332264383	1
6332264723	3
6332266324	2
6332281215	0
6332286707	0
6332306107	1
6332332842	0
6332355300	1
6332361036	0
6332361038	1
6332361118	1
6332361384	3
6332361408	3
6332362857	0
6332388209	1
6332388211	0
6332391508	1
6332395918	1
6332405152	1
6332405154	1
6332410907	1
6332411642	1
6332415296	0
6332419987	0
6332423987	1
6332424123	1
6332424385	2
6332425633	1
6332425767	0
6332425769	1
6332425787	2
6332427859	1
6332429012	1
6332442776	0
6332443401	1
6332443519	1
6332443681	2
6332448080	0
6332453818	1
6332454661	1
6332454726	1
6332455194	0
6332482150	1
6332488303	1
6332488455	1
6332488651	2
6332488920	0
6332490925	1
6332490960	1
6332491543	0
6332491933	0
6332493196	1
6332493235	1
6332493874	0
6332512971	0
6332518577	0
6332524609	0
6332550344	1
6332550396	1
6332553127	1
6332556866	3
6332557212	3
6332557312	3
6332558065	1
6332558176	1
6332560414	0
6332564711	0
6332569815	0
6332587556	1
6332587560	1
6332596825	0
6332602308	0
6332624990	0
6332626371	1
6332635552	1
6332668818	0
6332669834	0
6332671286	0
6332672118	1
6332672168	1
6332672174	1
6332675785	1
6332675867	1
6332683622	0
6332683672	1
6332683680	1
6332683707	0
6332684821	0
6332705065	0
6332705843	0
6332708635	0
6332709950	1
6332709956	1
6332716045	1
6332719952	1
6332723592	2
6332732734	1
6332732812	1
6332732969	0
6332733091	0
6332766761	0
6332783619	1
6332783625	1
6332799459	0
6332799523	0
6332802943	0
6332803205	1
6332803209	1
6332804728	1
6332804807	1
6332814317	1
6332814384	0
6332815037	3
6332815481	0
6332815753	0
6332832099	0
6332832614	0
6332841982	1
6332842173	0
6332855985	0
6332856413	0
6332861138	1
6332861169	1
6332863529	0
6332863675	1
6332863715	1
6332863845	0
6332878471	0
6332878525	0
6332891486	0
6332892199	1
6332900884	1
6332903540	1
6332903617	1
6332908836	0
6332909018	0
6332912392	0
6332912787	1
6332912789	1
6332941363	1
6332941494	1
6332950697	0
6332950906	0
6332964266	0
6332982324	3
6332982326	3
6332983766	3
6332996278	0
6332997127	0
6333003013	1
6333003476	0
6333008620	1
6333008624	1
6333011393	1
6333011457	1
6333015530	0
6333015612	0
6333017954	1
6333018004	1
6333018705	1
6333020481	1
6333021973	0
6333054994	0
6333056353	0
6333065737	0
6333076665	0
6333078871	1
6333088180	1
6333088182	1
6333089010	0
6333092292	0
6333102604	0
6333140580	0
6333141050	1
6333141222	0
6333146111	1
6333146448	1
6333147262	1
6333149061	3
6333149811	0
6333168600	0
6333169503	0
6333169546	1
6333169589	1
6333169809	0
6333174353	1
6333176666	1
6333176722	1
6333176728	1
6333179570	0
6333199892	1
6333200277	3
6333207127	0
6333207864	0
6333209279	3
6333210304	1
6333210331	1
6333210335	0
6333219763	0
6333226933	1
6333229204	1
6333229261	1
6333229347	1
6333230877	0
6333233481	0
6333234744	1
6333234784	1
6333234824	1
6333234871	1
6333253890	1
6333253894	1
6333255205	1
6333258331	1
6333258671	1
6333259086	0
6333262693	1
6333262801	1
6333269218	1
6333271173	0
6333271897	0
6333280821	0
6333283341	1
6333283534	1
6333287220	1
6333287273	1
6333287356	1
6333287432	1
6333287614	1
6333287703	1
6333298391	1
6333299354	0
6333300208	1
6333301243	1
6333301311	1
6333301313	1
6333301319	1
6333318929	0
6333319390	0
6333321452	0
6333324060	0
6333324095	1
6333324427	1
6333328280	1
6333328324	1
6333328376	1
6333328712	1
6333330789	1
6333330849	1
6333339251	0
6333342968	1
6333343612	2
6333344859	1
6333353830	0
6333354721	0
6333356810	0
6333356855	0
6333356995	0
6333361519	1
6333392869	2
6333393974	0
6333394144	1
6333394288	1
6333394322	1
6333394349	1
6333396039	1
6333396704	1
6333396761	1
6333409742	1
6333410449	0
6333410672	0
6333422336	1
6333422342	1
6333427348	1
6333428844	1
6333435936	0
6333436717	2
6333473245	0
6333473366	0
6333508277	0
6333518968	1
6333530251	0
6333532273	0
6333554823	0
6333556618	1
6333556665	1
6333579945	0
6333582938	0
6333588227	1
6333588341	1
6333588431	1
6333588565	1
6333588781	1
6333588978	1
6333589031	1
6333589452	1
6333589501	1
6333589918	1
6333590194	1
6333590404	1
6333590574	1
6333590854	1
6333591070	1
6333591235	1
6333591391	1
6333591538	1
6333591669	1
6333591828	1
6333592023	1
6333592127	1
6333592230	1
6333592328	1
6333592476	1
6333592613	1
6333592772	1
6333592915	1
6333593061	1
6333593241	1
6333593387	1
6333593531	1
6333593591	1
6333593594	1
6333593598	1
6333593756	1
6333593814	1
6333594175	1
6333594353	1
6333594475	1
6333594593	1
6333594730	1
6333594871	1
6333594994	1
6333594997	1
6333595115	1
6333595162	1
6333595291	1
6333595490	1
6333595566	1
6333595653	1
6333595712	1
6333595781	1
6333595868	1
6333595955	1
6333596028	1
6333596031	1
6333596120	1
6333596156	1
6333596189	1
6333596242	1
6333600572	1
6333600620	1
6333600660	1
6333600902	1
6333600963	1
6333602216	1
6333602376	1
6333602445	1
6333602518	1
6333602609	1
6333602838	1
6333602948	1
6333603208	1
6333605310	1
6333605485	1
6333605677	1
6333605779	1
6333605884	1
6333606007	1
6333606125	1
6333606257	1
6333606468	1
6333606624	1
6333606626	1
6333606745	1
6333606789	1
6333606828	0
6333606830	1
6333606869	1
6333616585	1
6333616634	1
6333616638	1
6333616690	1
6333616695	1
6333617005	1
6333617054	1
6333617275	1
6333617602	1
6333617701	1
6333617846	1
6333618026	1
6333618173	1
6333618175	1
6333618475	1
6333618736	1
6333618956	1
6333619210	1
6333619499	1
6333619715	1
6333619791	1
6333619968	1
6333620523	1
6333620579	1
6333622219	1
6333622271	1
6333623223	1
6333623306	1
6333623752	1
6333623853	1
6333623939	1
6333624504	1
6333624605	1
6333624663	1
6333624669	1
6333626411	1
6333626578	1
6333627396	1
6333627463	1
6333627883	1
6333628060	1
6333628193	1
6333628268	1
6333628418	1
6333628555	1
6333628614	1
6333630891	1
6333630953	1
6333631273	1
6333631499	1
6333631714	1
6333631872	1
6333637420	0
6333640247	2
6333640911	0
6333647565	1
6333657097	0
6333660064	1
6333660066	1
6333660264	1
6333660402	1
6333660549	1
6333660551	1
6333660697	1
6333660841	1
6333660980	1
6333661088	1
6333661222	1
6333661392	1
6333661484	1
6333661569	1
6333661654	1
6333661658	1
6333661719	1
6333668014	0
6333670530	0
6333671493	1
6333671583	1
6333671721	0
6333671814	0
6333671903	0
6333672080	0
6333675960	1
6333675962	1
6333684584	0
6333705750	2
6333708737	0
6333712535	0
6333716674	1
6333716804	1
6333718916	1
6333725753	0
6333727552	1
6333727730	1
6333733105	1
6333749203	0
6333750558	0
6333778104	0
6333778470	1
6333778513	1
6333778515	1
6333778555	1
6333778650	1
6333785881	1
6333785950	1
6333786059	1
6333786122	1
6333803318	0
6333804202	1
6333805113	1
6333805162	1
6333805164	0
6333805216	1
6333806057	1
6333806063	1
6333834181	0
6333856867	0
6333857540	0
6333874787	1
6333880583	0
6333885103	1
6333885149	1
6333893249	0
6333894935	0
6333902607	1
6333902708	1
6333913912	0
6333921837	1
6333921928	1
6333933927	0
6333938002	0
6333958104	1
6333960715	0
6333967207	1
6333979347	0
6333980249	0
6333992480	0
6333994411	1
6333994417	1
6333995746	1
6333995790	1
6334000096	1
6334000192	1
6334006768	0
6334006980	0
6334032313	1
6334032702	1
6334032758	1
6334033152	1
6334038994	3
6334039551	0
6334039692	3
6334040124	3
6334040414	0
6334040417	3
6334040783	3
6334046741	3
6334046846	3
6334047031	3
6334047214	3
6334047522	3
6334047996	3
6334068446	0
6334068557	0
6334083705	1
6334088404	0
6334093516	1
6334093995	1
6334095507	1
6334105189	0
6334105265	1
6334105331	1
6334105432	0
6334105897	3
6334112925	0
6334113233	3
6334113406	3
6334113412	1
6334113486	1
6334113651	3
6334113845	0
6334113847	3
6334114105	3
6334114351	3
6334114476	3
6334114635	3
6334114787	3
6334115031	3
6334117268	1
6334121342	1
6334122867	0
6334150353	0
6334154492	0
6334180576	0
6334229258	1
6334249285	0
6334253944	0
6334265537	1
6334266595	1
6334266599	1
6334279002	0
6334290565	1
6334290630	1
6334338478	0
6334339474	0
6334391334	1
6334395124	0
6334413922	0
6334420062	0
6334437110	1
6334440365	1
6334443226	0
6334453313	1
6334453330	1
6334454941	1
6334455024	1
6334478510	1
6334478514	1
6334478650	0
6334479144	1
6334490424	0
6334496375	1
6334496381	1
6334510522	0
6334525447	1
6334547633	1
6334551500	0
6334572546	0
6334592309	0
6334624120	1
6334626287	0
6334629767	1
6334632733	1
6334632855	0
6334679254	0
6334693676	1
6334695283	1
6334716817	0
6334729750	0
6334751994	1
6334772407	1
6334795318	0
6334837802	0
6334846330	1
6334846365	1
6334857348	0
6334868639	1
6334884047	0
6334891560	1
6334915615	0
6334932835	3
6334933157	1
6334937684	1
6334937735	1
6334939450	0
6334939666	0
6334974418	0
6334986185	1
6334994984	0
6335014012	0
6335019454	1
6335019625	1
6335019669	1
6335029266	0
6335044613	1
6335044940	0
6335048377	1
6335048513	1
6335081925	0
6335087655	1
6335094833	0
6335116125	0
6335146444	0
6335154604	0
6335173012	0
6335180058	1
6335180239	1
6335190862	0
6335192425	1
6335210330	0
6335229656	0
6335234295	1
6335234766	2
6335253631	1
6335254875	1
6335258631	0
6335271426	0
6335305366	0
6335312376	1
6335312449	1
6335324241	3
6335324244	3
6335324672	3
6335335871	0
6335346485	2
6335348674	0
6335365737	1
6335366285	0
6335371098	2
6335393355	0
6335403830	0
6335407887	1
6335407889	1
6335413909	0
6335432429	1
6335432797	1
6335473839	0
6335482380	0
6335504593	0
6335532183	1
6335535989	0
6335536692	1
6335536735	1
6335540867	0
6335550573	1
6335558515	0
6335580984	1
6335580995	1
6335582504	0
6335597249	1
6335597323	1
6335597325	0
6335603171	0
6335629998	0
6335632182	2
6335632746	0
6335668117	0
6335669246	2
6335673620	0
6335687193	0
6335687384	1
6335723528	0
6335727058	0
6335731847	1
6335732056	1
6335735781	0
6335744410	1
6335744414	1
6335769983	1
6335788944	0
6335789503	1
6335795319	0
6335828435	0
6335879639	1
6335884522	2
6335886349	0
6335896075	0
6335912423	0
6335962677	0
6335973180	0
6335981963	0
6335989954	1
6335990047	1
6336011058	0
6336015226	0
6336021917	0
6336027199	1
6336040951	1
6336058259	0
6336064024	0
6336066735	1
6336066739	1
6336066741	1
6336066743	1
6336067873	0
6336102084	0
6336104966	0
6336111721	0
6336145774	1
6336149380	0
6336151757	0
6336153829	1
6336153860	1
6336165952	0
6336167640	1
6336167768	1
6336167886	1
6336168069	1
6336169771	1
6336170425	1
6336171822	1
6336172773	1
6336172904	1
6336172998	1
6336173044	1
6336175066	1
6336175116	1
6336175719	1
6336175762	1
6336176095	1
6336176392	1
6336176509	1
6336176989	1
6336177377	1
6336177400	1
6336178687	1
6336178737	1
6336178794	1
6336180724	1
6336180787	1
6336182154	1
6336182227	1
6336194348	1
6336194352	1
6336195723	0
6336222071	0
6336226384	0
6336242211	0
6336268391	1
6336280515	0
6336280517	0
6336291107	1
6336298586	0
6336298804	1
6336298806	1
6336321322	0
6336321327	1
6336321379	1
6336321470	0
6336334668	0
6336357110	0
6336358100	0
6336364174	0
6336413846	1
6336419139	0
6336424382	0
6336448401	1
6336448498	1
6336467768	2
6336470562	0
6336478741	1
6336479210	1
6336495874	0
6336497391	0
6336497520	1
6336498048	1
6336515151	0
6336556893	0
6336560298	0
6336566102	1
6336566104	1
6336570580	0
6336570870	1
6336639457	0
6336643197	1
6336643425	0
6336673613	1
6336673617	1
6336681340	0
6336687047	1
6336687119	1
6336691526	1
6336709080	0
6336713217	0
6336722487	1
6336722599	1
6336729284	0
6336733490	0
6336733590	1
6336733682	1
6336742453	1
6336745998	0
6336746084	1
6336751421	0
6336755212	1
6336765965	0
6336775735	0
6336775891	1
6336775938	1
6336786626	1
6336788076	0
6336788289	0
6336805284	1
6336805286	1
6336819120	0
6336847356	0
6336849245	0
6336850712	1
6336850828	1
6336851827	2
6336855432	1
6336855922	0
6336895573	1
6336900832	0
6336901974	0
6336914739	1
6336914743	1
6336915255	1
6336915295	1
6336954836	0
6336961134	1
6336986396	0
6336986822	0
6337012920	0
6337068369	1
6337079687	0
6337079743	0
6337093041	1
6337093120	1
6337105429	0
6337119810	1
6337119818	1
6337138845	0
6337140316	0
6337175189	0
6337255641	0
6337256001	0
6337286636	1
6337294128	0
6337303005	1
6337303807	1
6337390647	0
6337391074	0
6337435691	1
6337435812	1
6337436543	1
6337441730	0
6337493129	0
6337493171	0
6337507162	0
6337513107	1
6337513109	1
6337528423	1
6337528530	1
6337532616	1
6337541102	0
6337541182	0
6337600920	0
6337609001	1
6337609003	1
6337609042	0
6337619797	0
6337620478	0
6337627153	0
6337635806	1
6337635846	1
6337663931	1
6337664063	1
6337664538	1
6337686134	0
6337686136	0
6337698879	1
6337700425	0
6337713480	0
6337715108	0
6337721217	1
6337721303	1
6337729198	0
6337731127	1
6337731131	1
6337745304	0
6337746393	0
6337761772	0
6337772541	1
6337778015	0
6337779085	0
6337804178	0
6337809698	1
6337809702	1
6337818491	1
6337818495	1
6337835184	0
6337838646	0
6337852056	0
6337870561	1
6337870954	1
6337871629	0
6337872807	0
6337881525	1
6337883594	0
6337885563	1
6337885565	1
6337901905	0
6337902608	0
6337905855	1
6337905859	1
6337914228	0
6337939434	0
6337939918	1
6337940132	1
6337940617	0
6337947430	0
6337951566	1
6337951571	1
6337958893	1
6337961472	0
6337962974	0
6337964697	1
6337968511	0
6337992913	1
6337993463	1
6337996036	0
6338012630	0
6338016347	0
6338049126	0
6338051586	1
6338051590	1
6338067610	2
6338068231	0
6338070521	0
6338070523	0
6338083617	1
6338084977	0
6338109912	0
6338110873	0
6338112617	1
6338112878	1
6338112882	1
6338121559	0
6338129040	1
6338129160	1
6338130020	1
6338130024	1
6338145019	0
6338148163	0
6338163144	0
6338178650	1
6338187316	0
6338200881	0
6338235697	0
6338238565	1
6338238569	1
6338245489	1
6338245493	1
6338271425	0
6338283650	0
6338298974	1
6338299553	0
6338318018	0
6338323147	0
6338329846	1
6338331633	0
6338335417	1
6338335495	1
6338362197	0
6338363846	0
6338366188	1
6338366192	1
6338370450	0
6338383191	1
6338383265	1
6338402706	0
6338403430	0
6338411443	0
6338412975	1
6338412977	1
6338436613	1
6338441524	0
6338442226	0
6338465880	0
6338470641	1
6338470859	1
6338471850	0
6338485432	1
6338486532	1
6338487935	0
6338489821	0
6338518213	0
6338518380	1
6338518386	1
6338519450	1
6338569068	1
6338573407	0
6338575761	0
6338587612	1
6338587829	1
6338588466	1
6338590133	0
6338604558	1
6338607293	0
6338608048	0
6338613693	1
6338613697	1
6338631184	0
6338632403	1
6338632721	1
6338646280	0
6338650002	0
6338652663	1
6338652793	1
6338673586	0
6338686357	1
6338692052	0
6338694597	0
6338755985	0
6338763544	1
6338763550	1
6338770610	1
6338770839	1
6338775681	1
6338776364	1
6338779640	0
6338781519	0
6338794367	0
6338813272	0
6338822770	0
6338838317	1
6338887155	0
6338908696	0
6338914179	0
6338917755	1
6338917757	1
6338918164	1
6338918166	1
6338937316	0
6338949438	0
6338951447	0
6338972380	0
6338989107	1
6338993998	0
6338998216	1
6338998766	1
6339001244	1
6339002254	0
6339013850	1
6339014045	1
6339014086	1
6339026250	0
6339028084	1
6339028144	1
6339028237	0
6339033818	0
6339041840	0
6339065359	0
6339075170	0
6339077512	0
6339077872	1
6339077953	1
6339081205	1
6339103758	0
6339134559	0
6339142700	0
6339143297	1
6339143301	1
6339148934	1
6339149039	1
6339196520	0
6339201914	0
6339218378	0
6339219973	1
6339219977	1
6339229655	0
6339244453	1
6339248707	0
6339263802	0
6339281860	0
6339285385	1
6339285440	1
6339288205	0
6339292627	0
6339302594	0
6339315246	1
6339315252	1
6339318648	0
6339323011	1
6339323098	1
6339325727	0
6339329115	1
6339340318	0
6339362732	0
6339377821	0
6339377824	1
6339377849	1
6339430313	0
6339447947	1
6339447951	1
6339451229	0
6339456039	0
6339472626	0
6339529078	1
6339543216	0
6339546479	0
6339574725	1
6339574964	1
6339576700	0
6339584550	1
6339584552	0
6339584554	1
6339607429	1
6339611037	0
6339612644	0
6339613982	1
6339614016	1
6339621626	0
6339627979	1
6339637836	0
6339638444	0
6339639716	1
6339643034	0
6339653037	3
6339655251	0
6339656916	1
6339656920	1
6339657142	1
6339657148	1
6339657352	0
6339666757	0
6339688292	1
6339688578	1
6339692074	0
6339692668	0
6339696841	1
6339728129	0
6339742381	1
6339760133	0
6339760286	0
6339766484	1
6339766488	1
6339766975	0
6339785738	0
6339787746	0
6339804518	0
6339814375	0
6339814885	0
6339817961	1
6339824123	1
6339824176	1
6339825371	0
6339834332	0
6339837962	1
6339838045	1
6339838316	0
6339841114	2
6339841224	2
6339853693	0
6339867662	0
6339870334	0
6339876661	1
6339876768	1
6339877095	0
6339877485	1
6339877648	1
6339879938	0
6339889490	1
6339891994	1
6339901119	1
6339901471	1
6339903352	0
6339910316	1
6339911391	0
6339935343	0
6339942346	1
6339942441	1
6339942600	0
6339950886	2
6339969222	0
6339970730	2
6339973580	0
6339984083	1
6339984195	1
6339985681	0
6339989381	2
6339989417	2
6339996589	0
6340000505	0
6340006339	1
6340011929	2
6340016413	0
6340017934	1
6340018019	1
6340024483	1
6340033934	0
6340034744	0
6340035558	1
6340035564	1
6340057805	1
6340057809	1
6340059897	0
6340081068	0
6340081539	0
6340101901	0
6340108846	1
6340109248	1
6340109292	1
6340116733	0
6340116837	0
6340119550	2
6340139190	1
6340139194	1
6340142212	0
6340153038	0
6340153241	0
6340170897	1
6340170940	1
6340172171	0
6340175486	2
6340184873	0
6340185829	0
6340200521	1
6340207183	1
6340207215	1
6340210821	0
6340231592	0
6340233278	0
6340239501	1
6340239585	1
6340254738	0
6340281431	0
6340281550	0
6340291014	1
6340291033	1
6340308758	0
6340316765	1
6340316889	1
6340316925	1
6340328856	0
6340331111	0
6340343631	0
6340345868	1
6340345959	1
6340346293	0
6340362474	0
6340364757	0
6340377293	0
6340382952	1
6340382956	1
6340382960	1
6340383430	1
6340383479	1
6340390684	0
6340393168	0
6340398493	1
6340409802	0
6340427458	0
6340427897	0
6340431039	1
6340431095	1
6340440030	0
6340476168	1
6340476216	1
6340485999	0
6340489983	0
6340490686	1
6340493982	1
6340496582	1
6340496649	1
6340503674	0
6340507483	1
6340512623	0
6340522297	0
6340543368	0
6340550838	0
6340551529	0
6340552365	1
6340552441	1
6340559701	1
6340564049	1
6340564053	1
6340565743	0
6340575084	0
6340582443	0
6340586812	1
6340599281	0
6340605298	0
6340618473	0
6340619664	1
6340619707	1
6340625766	1
6340625850	1
6340630949	1
6340630951	1
6340638523	0
6340651642	0
6340655657	0
6340679427	0
6340690761	1
6340696635	0
6340722022	0
6340722102	1
6340736326	1
6340736386	1
6340739968	0
6340740169	1
6340740234	1
6340740480	0
6340754366	0
6340762697	0
6340772541	0
6340774466	1
6340776089	1
6340786832	0
6340790966	0
6340792331	1
6340796149	1
6340796201	1
6340811140	0
6340864319	0
6340870780	1
6340870857	1
6340871049	0
6340882542	1
6340896989	1
6340900862	0
6340911948	0
6340915403	0
6340963112	0
6340963763	1
6340963864	1
6340963870	1
6340968281	1
6340968719	0
6340979818	0
6340984466	1
6340989034	1
6340989038	1
6340994776	0
6341001634	0
6341004318	0
6341014043	2
6341014320	1
6341014419	1
6341017548	3
6341017603	3
6341017954	0
6341024465	0
6341028308	0
6341029705	1
6341035646	0
6341045591	0
6341054595	1
6341054961	1
6341055004	0
6341090274	1
6341090305	1
6341105892	0
6341112145	0
6341118440	0
6341174401	1
6341174486	1
6341189048	1
6341189770	0
6341194941	0
6341205042	0
6341216633	2
6341225767	1
6341225812	1
6341225909	0
6341230882	0
6341245788	0
6341250540	1
6341250615	1
6341251269	0
6341265427	0
6341265597	1
6341274073	0
6341279498	0
6341285018	1
6341292150	1
6341293441	1
6341299048	0
6341299306	1
6341304655	0
6341306347	1
6341306371	1
6341310972	0
6341315758	1
6341315839	1
6341327238	0
6341356423	0
6341383221	0
6341401586	0
6341402971	1
6341408790	0
6341414282	0
6341420381	1
6341420385	1
6341422303	1
6341422347	1
6341423184	1
6341423259	1
6341428249	0
6341439781	0
6341448218	0
6341463773	0
6341471775	0
6341480515	0
6341489769	1
6341508288	0
6341510145	2
6341511430	0
6341513962	1
6341514026	1
6341514109	1
6341514194	1
6341516280	0
6341545576	1
